"Topic","Sentiment","TweetId","TweetDate","TweetText"
"apple","negative","125230107580317696","Sat Oct 15 15:22:38 +0000 2011","This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
"apple","negative","125227837438435328","Sat Oct 15 15:13:37 +0000 2011","Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right...."
"apple","negative","125224588253741056","Sat Oct 15 15:00:43 +0000 2011","#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!"
"apple","negative","125223685194915840","Sat Oct 15 14:57:07 +0000 2011","@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail"
"apple","negative","125129328446017536","Sat Oct 15 08:42:11 +0000 2011","DAMN YOU !!! @apple"
"apple","neutral","126417484017451009","Tue Oct 18 22:00:51 +0000 2011","@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site"
"apple","neutral","126415742177513472","Tue Oct 18 21:53:56 +0000 2011","RT @rdingwell: .@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointmen ..."
"apple","neutral","126415618625912832","Tue Oct 18 21:53:26 +0000 2011","Hey @apple, androids releasing brand new state of the art phones, whens your new phone come out? What's that? (cont) http://t.co/2sko9l3d"
"apple","neutral","126414657836687362","Tue Oct 18 21:49:37 +0000 2011",".@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointment #wtf"
"apple","neutral","126410146703351808","Tue Oct 18 21:31:42 +0000 2011","@Apple how fun wouldn't it be if it was possible to integrate  ( soon to be named ) with notifications?"
"apple","neutral","126409984836763648","Tue Oct 18 21:31:03 +0000 2011","Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter, agree lack of innovation, but better specs at same price!"
"apple","neutral","126407959495442432","Tue Oct 18 21:23:00 +0000 2011","RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ..."
"apple","neutral","126407672521162753","Tue Oct 18 21:21:52 +0000 2011","The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget"
"apple","neutral","126407511531192320","Tue Oct 18 21:21:13 +0000 2011","Today's headline: @apple reports lower 4Q earnings. Headline in 3 months: @Apple reports record Q1 earnings."
"apple","neutral","126405911697817600","Tue Oct 18 21:14:52 +0000 2011","Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps"""
"apple","neutral","126405821482532864","Tue Oct 18 21:14:31 +0000 2011","@apple expanded the app store to more than 20 new countries in the december quarter"
"apple","neutral","126405160934178816","Tue Oct 18 21:11:53 +0000 2011","@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month."
"apple","neutral","126403530838913024","Tue Oct 18 21:05:24 +0000 2011","Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie's robot daughter?"
"apple","neutral","126401882766839811","Tue Oct 18 20:58:51 +0000 2011","Good or Bad results for @Apple ? Depends on who you ask apparently http://t.co/yDH8ffxE"
"apple","neutral","126400491067416576","Tue Oct 18 20:53:20 +0000 2011","Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple"
"apple","neutral","126393452324855808","Tue Oct 18 20:25:21 +0000 2011","@Apple Would much rather get outta this having a ( see pic ) and have fun with this "" Have your friends choose music"" http://t.co/7IiHbr4J"
"apple","neutral","126389413054910464","Tue Oct 18 20:09:18 +0000 2011","RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ..."
"apple","neutral","126387460463788032","Tue Oct 18 20:01:33 +0000 2011","@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker"
"apple","neutral","126384526925639681","Tue Oct 18 19:49:53 +0000 2011","If you've been struggling to get hold of me, I'm back online with a new iPhone - thanks @apple"
"apple","neutral","126383125059211265","Tue Oct 18 19:44:19 +0000 2011","Hey @Apple, pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said, your hold music is crap."
"apple","neutral","126382776072146944","Tue Oct 18 19:42:56 +0000 2011","Amazing story of @dropbox and @apple http://t.co/r4oDCwvY"
"apple","neutral","126381578975842304","Tue Oct 18 19:38:11 +0000 2011","Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @philsimon"
"apple","neutral","126380323733909504","Tue Oct 18 19:33:11 +0000 2011","@Jake_Gyllenhaal So you've made up with @Apple?"
"apple","neutral","126379730827083776","Tue Oct 18 19:30:50 +0000 2011","@Apple has a pic of Steve Jobs on their home page. #Honor"
"apple","neutral","126377120023842816","Tue Oct 18 19:20:28 +0000 2011","@Apple to shut stores!!! C'mon, Only Wednesday for @SteveJobs memorial."
"apple","neutral","126375024595705856","Tue Oct 18 19:12:08 +0000 2011","@Motorola is the Best Android-powered company that is going against @Apple."
"apple","neutral","126374630377275392","Tue Oct 18 19:10:35 +0000 2011","@apple #readyfor5.0.1 http://t.co/M2FqakYr"
"apple","neutral","126370776013213697","Tue Oct 18 18:55:15 +0000 2011","This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant."
"apple","neutral","126368680459251712","Tue Oct 18 18:46:55 +0000 2011","Apple Users Get The official Kalifornia Cavi App on your Apple Device now on  - powered by @Apple - Download it free http://t.co/HlGnvlRw"
"apple","neutral","126368285259350017","Tue Oct 18 18:45:21 +0000 2011","The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw"
"apple","neutral","126368127524159488","Tue Oct 18 18:44:44 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps"
"apple","neutral","126364189097865216","Tue Oct 18 18:29:05 +0000 2011","@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy"
"apple","neutral","126362867778859008","Tue Oct 18 18:23:50 +0000 2011","macbreak weekly @TWiT via @apple airplay in full HD on the 42"". finally! @leolaporte @Ihnatko @alexlindsay"
"apple","neutral","126360821419884544","Tue Oct 18 18:15:42 +0000 2011","Stay young, stay foolish. But take ownership when u f*ck up, don't complain, and never give up. #resilience @apple"
"apple","neutral","126360182308618240","Tue Oct 18 18:13:09 +0000 2011","Dear @motorola, I smell a lawsuit coming your way. cc: @apple #motoactv"
"apple","neutral","126358012343492608","Tue Oct 18 18:04:32 +0000 2011","RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ..."
"apple","neutral","126357527196741632","Tue Oct 18 18:02:36 +0000 2011","@apple Or @Microsoft Buying Out @RIM ?"
"apple","neutral","126353359962775552","Tue Oct 18 17:46:03 +0000 2011","@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone"
"apple","neutral","126351669029126144","Tue Oct 18 17:39:20 +0000 2011","RT @HaendelBalzora: dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple"
"apple","neutral","126348857071239168","Tue Oct 18 17:28:09 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps"
"apple","neutral","126347890196103168","Tue Oct 18 17:24:19 +0000 2011","dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple"
"apple","neutral","126346633721032705","Tue Oct 18 17:19:19 +0000 2011","RT @jesperordrup: Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto shari ..."
"apple","neutral","126346584068861952","Tue Oct 18 17:19:07 +0000 2011","Couldnt help it & explored the #iphone4s @apple store & talked to #Siri... Should've tried to speak to her in French?! #nexttime"
"apple","neutral","126343124174901248","Tue Oct 18 17:05:22 +0000 2011","is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod, it's what I relate to @apple #ios5 #nostalgia"
"apple","neutral","126336867477094400","Tue Oct 18 16:40:31 +0000 2011","@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?"
"apple","neutral","126336687382081536","Tue Oct 18 16:39:48 +0000 2011","RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy"
"apple","neutral","126331354718801921","Tue Oct 18 16:18:36 +0000 2011","Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
"apple","neutral","126330974270271488","Tue Oct 18 16:17:06 +0000 2011","RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126330155441467392","Tue Oct 18 16:13:50 +0000 2011","#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits"
"apple","neutral","126329109759524865","Tue Oct 18 16:09:41 +0000 2011","Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant"
"apple","neutral","126328424624160768","Tue Oct 18 16:06:58 +0000 2011","Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126326886354784256","Tue Oct 18 16:00:51 +0000 2011","Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art"
"apple","neutral","126325069281624064","Tue Oct 18 15:53:38 +0000 2011","@apple #siri http://t.co/k7b686hX"
"apple","neutral","126324621279641601","Tue Oct 18 15:51:51 +0000 2011",".RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5"
"apple","neutral","126324256236765185","Tue Oct 18 15:50:24 +0000 2011","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126323574989520896","Tue Oct 18 15:47:41 +0000 2011","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G"
"apple","neutral","126323533696614402","Tue Oct 18 15:47:32 +0000 2011",".@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126321197062426624","Tue Oct 18 15:38:14 +0000 2011","RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"apple","neutral","126320247379730432","Tue Oct 18 15:34:28 +0000 2011","@bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"apple","neutral","126320076063379456","Tue Oct 18 15:33:47 +0000 2011","Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
"apple","neutral","126318553031917569","Tue Oct 18 15:27:44 +0000 2011","Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet"
"apple","neutral","126316594971422720","Tue Oct 18 15:19:57 +0000 2011","@rtimbuc thx for publicly coming out out of the @Apple closet ... :)"
"apple","neutral","126316179429134336","Tue Oct 18 15:18:18 +0000 2011","Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
"apple","neutral","126315088641658881","Tue Oct 18 15:13:58 +0000 2011","@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm."
"apple","neutral","126311681126187008","Tue Oct 18 15:00:26 +0000 2011","RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple"
"apple","neutral","126311223343058946","Tue Oct 18 14:58:37 +0000 2011","Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC"
"apple","neutral","126309939961536513","Tue Oct 18 14:53:31 +0000 2011","@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu"
